format=1 tracks=8 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 112.5
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "Bubble Ghost"
BA    4   CR     3+1/3   TR  3   CH  3   NT  G'           5/32
BA    4   CR     3+3/8   TR  2   CH  2   NT  G           11/96
BA    4   CR     3+1/2   TR  2   CH  2   NT  C'          11/96
BA    4   CR     3+1/2   TR  3   CH  3   NT  F#'          5/32
BA    4   CR     3+1/2   TR  7   CH 10   NT  Bb--         5/32
BA    4   CR     3+1/2   TR  7   CH 10   NT  D--          5/32
BA    4   CR     3+1/2   TR  7   CH 10   NT  C--          5/32
BA    4   CR     3+5/8   TR  2   CH  2   NT  G'          11/96
BA    4   CR     3+2/3   TR  3   CH  3   NT  G'           5/32
BA    4   CR     3+3/4   TR  2   CH  2   NT  C'          11/96
BA    4   CR     3+3/4   TR  7   CH 10   NT  Bb--         5/32
BA    4   CR     3+3/4   TR  7   CH 10   NT  D--          5/32
BA    4   CR     3+5/6   TR  3   CH  3   NT  F#'          5/32
BA    4   CR     3+7/8   TR  2   CH  2   NT  G           11/96

BA    5   CR         0   TR  1   CH  1   NT  C''         19/96   von=100
BA    5   CR         0   TR  2   CH  2   NT  G'          19/96   von=100
BA    5   CR         0   TR  5   CH  5   NT  C--         17/96
BA    5   CR         0   TR  6   CH  6   NT  C--         17/96
BA    5   CR         0   TR  7   CH 10   NT  G#--         5/32
BA    5   CR         0   TR  7   CH 10   NT  C--          5/32
BA    5   CR       1/4   TR  5   CH  5   NT  C--         17/96
BA    5   CR       1/4   TR  6   CH  6   NT  C--         17/96
BA    5   CR       1/4   TR  7   CH 10   NT  G#--         5/32
BA    5   CR       1/2   TR  1   CH  1   NT  C''         19/96
BA    5   CR       1/2   TR  2   CH  2   NT  G'          19/96
BA    5   CR       1/2   TR  5   CH  5   NT  C-          17/96
BA    5   CR       1/2   TR  6   CH  6   NT  C-          17/96
BA    5   CR       1/2   TR  7   CH 10   NT  G#--         5/32
BA    5   CR       1/2   TR  7   CH 10   NT  D--          5/32
BA    5   CR       3/4   TR  5   CH  5   NT  C--         17/96
BA    5   CR       3/4   TR  6   CH  6   NT  C--         17/96
BA    5   CR       3/4   TR  7   CH 10   NT  Bb--         5/32
BA    5   CR         1   TR  1   CH  1   NT  C''         23/96
BA    5   CR         1   TR  2   CH  2   NT  G'          23/96
BA    5   CR         1   TR  5   CH  5   NT  G--         17/96
BA    5   CR         1   TR  6   CH  6   NT  G--         17/96
BA    5   CR         1   TR  7   CH 10   NT  G#--         5/32
BA    5   CR         1   TR  7   CH 10   NT  C--          5/32
BA    5   CR     1+1/4   TR  1   CH  1   NT  G'          23/96
BA    5   CR     1+1/4   TR  2   CH  2   NT  C'          23/96
BA    5   CR     1+1/4   TR  5   CH  5   NT  C--         17/96
BA    5   CR     1+1/4   TR  6   CH  6   NT  C--         17/96
BA    5   CR     1+1/4   TR  7   CH 10   NT  G#--         5/32
BA    5   CR     1+1/2   TR  1   CH  1   NT  C''         23/96
BA    5   CR     1+1/2   TR  2   CH  2   NT  G'          23/96
BA    5   CR     1+1/2   TR  5   CH  5   NT  C-          17/96
BA    5   CR     1+1/2   TR  6   CH  6   NT  C-          17/96
BA    5   CR     1+1/2   TR  7   CH 10   NT  G#--         5/32
BA    5   CR     1+1/2   TR  7   CH 10   NT  D--          5/32
BA    5   CR     1+3/4   TR  1   CH  1   NT  D''         43/96
BA    5   CR     1+3/4   TR  2   CH  2   NT  B'          43/96
BA    5   CR     1+3/4   TR  5   CH  5   NT  F#--        17/96
BA    5   CR     1+3/4   TR  6   CH  6   NT  F#--        17/96
BA    5   CR     1+3/4   TR  7   CH 10   NT  Bb--         5/32
BA    5   CR     1+3/4   TR  7   CH 10   NT  C--          5/32
BA    5   CR         2   TR  5   CH  5   NT  C-          17/96
BA    5   CR         2   TR  6   CH  6   NT  C-          17/96
BA    5   CR         2   TR  7   CH 10   NT  G#--         5/32
BA    5   CR     2+1/4   TR  5   CH  5   NT  C--         17/96
BA    5   CR     2+1/4   TR  6   CH  6   NT  C--         17/96
BA    5   CR     2+1/4   TR  7   CH 10   NT  G#--         5/32
BA    5   CR     2+1/4   TR  7   CH 10   NT  C--          5/32
BA    5   CR     2+1/2   TR  1   CH  1   NT  D''         19/96
BA    5   CR     2+1/2   TR  2   CH  2   NT  B'          19/96
BA    5   CR     2+1/2   TR  5   CH  5   NT  F#--        17/96
BA    5   CR     2+1/2   TR  6   CH  6   NT  F#--        17/96
BA    5   CR     2+1/2   TR  7   CH 10   NT  G#--         5/32
BA    5   CR     2+1/2   TR  7   CH 10   NT  D--          5/32
BA    5   CR     2+3/4   TR  5   CH  5   NT  C-          17/96
BA    5   CR     2+3/4   TR  6   CH  6   NT  C-          17/96
BA    5   CR     2+3/4   TR  7   CH 10   NT  Bb--         5/32
BA    5   CR     2+3/4   TR  7   CH 10   NT  C--          5/32
BA    5   CR         3   TR  1   CH  1   NT  D''         23/96
BA    5   CR         3   TR  2   CH  2   NT  B'          23/96
BA    5   CR         3   TR  5   CH  5   NT  G--         17/96
BA    5   CR         3   TR  6   CH  6   NT  G--         17/96
BA    5   CR         3   TR  7   CH 10   NT  G#--         5/32
BA    5   CR         3   TR  7   CH 10   NT  G#--         5/32
BA    5   CR         3   TR  7   CH 10   NT  C--          5/32
BA    5   CR     3+1/4   TR  1   CH  1   NT  G'          23/96
BA    5   CR     3+1/4   TR  2   CH  2   NT  E'          23/96
BA    5   CR     3+1/4   TR  5   CH  5   NT  C--         17/96
BA    5   CR     3+1/4   TR  6   CH  6   NT  C--         17/96
BA    5   CR     3+1/4   TR  7   CH 10   NT  G#--         5/32
BA    5   CR     3+1/2   TR  1   CH  1   NT  D''         23/96
BA    5   CR     3+1/2   TR  2   CH  2   NT  B'          23/96
BA    5   CR     3+1/2   TR  5   CH  5   NT  C-          17/96
BA    5   CR     3+1/2   TR  6   CH  6   NT  C-          17/96
BA    5   CR     3+1/2   TR  7   CH 10   NT  G#--         5/32
BA    5   CR     3+1/2   TR  7   CH 10   NT  D--          5/32
BA    5   CR     3+3/4   TR  1   CH  1   NT  E''         43/96
BA    5   CR     3+3/4   TR  2   CH  2   NT  C''         43/96
BA    5   CR     3+3/4   TR  5   CH  5   NT  C--         17/96
BA    5   CR     3+3/4   TR  6   CH  6   NT  C--         17/96
BA    5   CR     3+3/4   TR  7   CH 10   NT  Bb--         5/32

BA    6   CR         0   TR  5   CH  5   NT  C--         17/96
BA    6   CR         0   TR  6   CH  6   NT  C--         17/96
BA    6   CR         0   TR  7   CH 10   NT  G#--         5/32
BA    6   CR         0   TR  7   CH 10   NT  C--          5/32
BA    6   CR       1/4   TR  5   CH  5   NT  C--         17/96
BA    6   CR       1/4   TR  6   CH  6   NT  C--         17/96
BA    6   CR       1/4   TR  7   CH 10   NT  G#--         5/32
BA    6   CR       1/2   TR  1   CH  1   NT  F''         19/96
BA    6   CR       1/2   TR  2   CH  2   NT  C''         19/96
BA    6   CR       1/2   TR  5   CH  5   NT  C-          17/96
BA    6   CR       1/2   TR  6   CH  6   NT  C-          17/96
BA    6   CR       1/2   TR  7   CH 10   NT  G#--         5/32
BA    6   CR       1/2   TR  7   CH 10   NT  D--          5/32
BA    6   CR       3/4   TR  5   CH  5   NT  C--         17/96
BA    6   CR       3/4   TR  6   CH  6   NT  C--         17/96
BA    6   CR       3/4   TR  7   CH 10   NT  Bb--         5/32
BA    6   CR         1   TR  1   CH  1   NT  E''         19/96
BA    6   CR         1   TR  2   CH  2   NT  C''         19/96
BA    6   CR         1   TR  5   CH  5   NT  G--         17/96
BA    6   CR         1   TR  6   CH  6   NT  G--         17/96
BA    6   CR         1   TR  7   CH 10   NT  G#--         5/32
BA    6   CR         1   TR  7   CH 10   NT  C--          5/32
BA    6   CR     1+1/4   TR  5   CH  5   NT  C--         17/96
BA    6   CR     1+1/4   TR  6   CH  6   NT  C--         17/96
BA    6   CR     1+1/4   TR  7   CH 10   NT  G#--         5/32
BA    6   CR     1+1/2   TR  1   CH  1   NT  D''         23/96
BA    6   CR     1+1/2   TR  2   CH  2   NT  B'          23/96
BA    6   CR     1+1/2   TR  5   CH  5   NT  C-          17/96
BA    6   CR     1+1/2   TR  6   CH  6   NT  C-          17/96
BA    6   CR     1+1/2   TR  7   CH 10   NT  G#--         5/32
BA    6   CR     1+1/2   TR  7   CH 10   NT  D--          5/32
BA    6   CR     1+3/4   TR  1   CH  1   NT  C''         23/96
BA    6   CR     1+3/4   TR  2   CH  2   NT  A'          23/96
BA    6   CR     1+3/4   TR  5   CH  5   NT  F#--        17/96
BA    6   CR     1+3/4   TR  6   CH  6   NT  F#--        17/96
BA    6   CR     1+3/4   TR  7   CH 10   NT  Bb--         5/32
BA    6   CR     1+3/4   TR  7   CH 10   NT  C--          5/32
BA    6   CR         2   TR  5   CH  5   NT  C-          17/96
BA    6   CR         2   TR  6   CH  6   NT  C-          17/96
BA    6   CR         2   TR  7   CH 10   NT  G#--         5/32
BA    6   CR     2+1/4   TR  1   CH  1   NT  D''         23/96
BA    6   CR     2+1/4   TR  2   CH  2   NT  B'          23/96
BA    6   CR     2+1/4   TR  5   CH  5   NT  C--         17/96
BA    6   CR     2+1/4   TR  6   CH  6   NT  C--         17/96
BA    6   CR     2+1/4   TR  7   CH 10   NT  G#--         5/32
BA    6   CR     2+1/4   TR  7   CH 10   NT  C--          5/32
BA    6   CR     2+1/2   TR  5   CH  5   NT  F#--        17/96
BA    6   CR     2+1/2   TR  6   CH  6   NT  F#--        17/96
BA    6   CR     2+1/2   TR  7   CH 10   NT  G#--         5/32
BA    6   CR     2+1/2   TR  7   CH 10   NT  D--          5/32
BA    6   CR     2+3/4   TR  1   CH  1   NT  A'          23/96
BA    6   CR     2+3/4   TR  2   CH  2   NT  F'          23/96
BA    6   CR     2+3/4   TR  5   CH  5   NT  C-          17/96
BA    6   CR     2+3/4   TR  6   CH  6   NT  C-          17/96
BA    6   CR     2+3/4   TR  7   CH 10   NT  Bb--         5/32
BA    6   CR     2+3/4   TR  7   CH 10   NT  C--          5/32
BA    6   CR         3   TR  5   CH  5   NT  G--         17/96
BA    6   CR         3   TR  6   CH  6   NT  G--         17/96
BA    6   CR         3   TR  7   CH 10   NT  G#--         5/32
BA    6   CR         3   TR  7   CH 10   NT  G#--         5/32
BA    6   CR         3   TR  7   CH 10   NT  C--          5/32
BA    6   CR     3+1/4   TR  1   CH  1   NT  B'          43/96
BA    6   CR     3+1/4   TR  2   CH  2   NT  G'          43/96
BA    6   CR     3+1/4   TR  5   CH  5   NT  C--         17/96
BA    6   CR     3+1/4   TR  6   CH  6   NT  C--         17/96
BA    6   CR     3+1/4   TR  7   CH 10   NT  G#--         5/32
BA    6   CR     3+1/2   TR  5   CH  5   NT  C-          17/96
BA    6   CR     3+1/2   TR  6   CH  6   NT  C-          17/96
BA    6   CR     3+1/2   TR  7   CH 10   NT  G#--         5/32
BA    6   CR     3+1/2   TR  7   CH 10   NT  D--          5/32
BA    6   CR     3+3/4   TR  5   CH  5   NT  C--         17/96
BA    6   CR     3+3/4   TR  6   CH  6   NT  C--         17/96
BA    6   CR     3+3/4   TR  7   CH 10   NT  Bb--         5/32

BA    7   CR         0   TR  1   CH  1   NT  C''         19/96
BA    7   CR         0   TR  2   CH  2   NT  G'          19/96
BA    7   CR         0   TR  5   CH  5   NT  C--         17/96
BA    7   CR         0   TR  6   CH  6   NT  C--         17/96
BA    7   CR         0   TR  7   CH 10   NT  G#--         5/32
BA    7   CR         0   TR  7   CH 10   NT  C--          5/32
BA    7   CR       1/4   TR  5   CH  5   NT  C--         17/96
BA    7   CR       1/4   TR  6   CH  6   NT  C--         17/96
BA    7   CR       1/4   TR  7   CH 10   NT  G#--         5/32
BA    7   CR       1/2   TR  1   CH  1   NT  C''         19/96
BA    7   CR       1/2   TR  2   CH  2   NT  G'          19/96
BA    7   CR       1/2   TR  5   CH  5   NT  C-          17/96
BA    7   CR       1/2   TR  6   CH  6   NT  C-          17/96
BA    7   CR       1/2   TR  7   CH 10   NT  G#--         5/32
BA    7   CR       1/2   TR  7   CH 10   NT  D--          5/32
BA    7   CR       3/4   TR  5   CH  5   NT  C--         17/96
BA    7   CR       3/4   TR  6   CH  6   NT  C--         17/96
BA    7   CR       3/4   TR  7   CH 10   NT  Bb--         5/32
BA    7   CR         1   TR  1   CH  1   NT  C''         23/96
BA    7   CR         1   TR  2   CH  2   NT  G'          23/96
BA    7   CR         1   TR  5   CH  5   NT  G--         17/96
BA    7   CR         1   TR  6   CH  6   NT  G--         17/96
BA    7   CR         1   TR  7   CH 10   NT  G#--         5/32
BA    7   CR         1   TR  7   CH 10   NT  C--          5/32
BA    7   CR     1+1/4   TR  1   CH  1   NT  G'          23/96
BA    7   CR     1+1/4   TR  2   CH  2   NT  C'          23/96
BA    7   CR     1+1/4   TR  5   CH  5   NT  C--         17/96
BA    7   CR     1+1/4   TR  6   CH  6   NT  C--         17/96
BA    7   CR     1+1/4   TR  7   CH 10   NT  G#--         5/32
BA    7   CR     1+1/2   TR  1   CH  1   NT  C''         23/96
BA    7   CR     1+1/2   TR  2   CH  2   NT  G'          23/96
BA    7   CR     1+1/2   TR  5   CH  5   NT  C-          17/96
BA    7   CR     1+1/2   TR  6   CH  6   NT  C-          17/96
BA    7   CR     1+1/2   TR  7   CH 10   NT  G#--         5/32
BA    7   CR     1+1/2   TR  7   CH 10   NT  D--          5/32
BA    7   CR     1+3/4   TR  1   CH  1   NT  D''         43/96
BA    7   CR     1+3/4   TR  2   CH  2   NT  B'          43/96
BA    7   CR     1+3/4   TR  5   CH  5   NT  F#--        17/96
BA    7   CR     1+3/4   TR  6   CH  6   NT  F#--        17/96
BA    7   CR     1+3/4   TR  7   CH 10   NT  Bb--         5/32
BA    7   CR     1+3/4   TR  7   CH 10   NT  C--          5/32
BA    7   CR         2   TR  5   CH  5   NT  C-          17/96
BA    7   CR         2   TR  6   CH  6   NT  C-          17/96
BA    7   CR         2   TR  7   CH 10   NT  G#--         5/32
BA    7   CR     2+1/4   TR  5   CH  5   NT  C--         17/96
BA    7   CR     2+1/4   TR  6   CH  6   NT  C--         17/96
BA    7   CR     2+1/4   TR  7   CH 10   NT  G#--         5/32
BA    7   CR     2+1/4   TR  7   CH 10   NT  C--          5/32
BA    7   CR     2+1/2   TR  1   CH  1   NT  D''         19/96
BA    7   CR     2+1/2   TR  2   CH  2   NT  B'          19/96
BA    7   CR     2+1/2   TR  5   CH  5   NT  F#--        17/96
BA    7   CR     2+1/2   TR  6   CH  6   NT  F#--        17/96
BA    7   CR     2+1/2   TR  7   CH 10   NT  G#--         5/32
BA    7   CR     2+1/2   TR  7   CH 10   NT  D--          5/32
BA    7   CR     2+3/4   TR  5   CH  5   NT  C-          17/96
BA    7   CR     2+3/4   TR  6   CH  6   NT  C-          17/96
BA    7   CR     2+3/4   TR  7   CH 10   NT  Bb--         5/32
BA    7   CR     2+3/4   TR  7   CH 10   NT  C--          5/32
BA    7   CR         3   TR  1   CH  1   NT  D''         23/96
BA    7   CR         3   TR  2   CH  2   NT  B'          23/96
BA    7   CR         3   TR  5   CH  5   NT  G--         17/96
BA    7   CR         3   TR  6   CH  6   NT  G--         17/96
BA    7   CR         3   TR  7   CH 10   NT  G#--         5/32
BA    7   CR         3   TR  7   CH 10   NT  G#--         5/32
BA    7   CR         3   TR  7   CH 10   NT  C--          5/32
BA    7   CR     3+1/4   TR  1   CH  1   NT  G'          23/96
BA    7   CR     3+1/4   TR  2   CH  2   NT  E'          23/96
BA    7   CR     3+1/4   TR  5   CH  5   NT  C--         17/96
BA    7   CR     3+1/4   TR  6   CH  6   NT  C--         17/96
BA    7   CR     3+1/4   TR  7   CH 10   NT  G#--         5/32
BA    7   CR     3+1/2   TR  1   CH  1   NT  D''         23/96
BA    7   CR     3+1/2   TR  2   CH  2   NT  B'          23/96
BA    7   CR     3+1/2   TR  5   CH  5   NT  C-          17/96
BA    7   CR     3+1/2   TR  6   CH  6   NT  C-          17/96
BA    7   CR     3+1/2   TR  7   CH 10   NT  G#--         5/32
BA    7   CR     3+1/2   TR  7   CH 10   NT  D--          5/32
BA    7   CR     3+3/4   TR  1   CH  1   NT  E''         43/96
BA    7   CR     3+3/4   TR  2   CH  2   NT  C''         43/96
BA    7   CR     3+3/4   TR  5   CH  5   NT  C--         17/96
BA    7   CR     3+3/4   TR  6   CH  6   NT  C--         17/96
BA    7   CR     3+3/4   TR  7   CH 10   NT  Bb--         5/32

BA    8   CR         0   TR  5   CH  5   NT  C--         17/96
BA    8   CR         0   TR  6   CH  6   NT  C--         17/96
BA    8   CR         0   TR  7   CH 10   NT  G#--         5/32
BA    8   CR         0   TR  7   CH 10   NT  C--          5/32
BA    8   CR       1/4   TR  5   CH  5   NT  C--         17/96
BA    8   CR       1/4   TR  6   CH  6   NT  C--         17/96
BA    8   CR       1/4   TR  7   CH 10   NT  G#--         5/32
BA    8   CR       1/2   TR  1   CH  1   NT  F''         19/96
BA    8   CR       1/2   TR  2   CH  2   NT  C''         19/96
BA    8   CR       1/2   TR  5   CH  5   NT  C-          17/96
BA    8   CR       1/2   TR  6   CH  6   NT  C-          17/96
BA    8   CR       1/2   TR  7   CH 10   NT  G#--         5/32
BA    8   CR       1/2   TR  7   CH 10   NT  D--          5/32
BA    8   CR       3/4   TR  5   CH  5   NT  C--         17/96
BA    8   CR       3/4   TR  6   CH  6   NT  C--         17/96
BA    8   CR       3/4   TR  7   CH 10   NT  Bb--         5/32
BA    8   CR         1   TR  1   CH  1   NT  E''         19/96
BA    8   CR         1   TR  2   CH  2   NT  C''         19/96
BA    8   CR         1   TR  5   CH  5   NT  G--         17/96
BA    8   CR         1   TR  6   CH  6   NT  G--         17/96
BA    8   CR         1   TR  7   CH 10   NT  G#--         5/32
BA    8   CR         1   TR  7   CH 10   NT  C--          5/32
BA    8   CR     1+1/4   TR  5   CH  5   NT  C--         17/96
BA    8   CR     1+1/4   TR  6   CH  6   NT  C--         17/96
BA    8   CR     1+1/4   TR  7   CH 10   NT  G#--         5/32
BA    8   CR     1+1/2   TR  1   CH  1   NT  D''         23/96
BA    8   CR     1+1/2   TR  2   CH  2   NT  B'          23/96
BA    8   CR     1+1/2   TR  5   CH  5   NT  C-          17/96
BA    8   CR     1+1/2   TR  6   CH  6   NT  C-          17/96
BA    8   CR     1+1/2   TR  7   CH 10   NT  G#--         5/32
BA    8   CR     1+1/2   TR  7   CH 10   NT  D--          5/32
BA    8   CR     1+3/4   TR  1   CH  1   NT  C''         23/96
BA    8   CR     1+3/4   TR  2   CH  2   NT  A'          23/96
BA    8   CR     1+3/4   TR  5   CH  5   NT  F#--        17/96
BA    8   CR     1+3/4   TR  6   CH  6   NT  F#--        17/96
BA    8   CR     1+3/4   TR  7   CH 10   NT  Bb--         5/32
BA    8   CR     1+3/4   TR  7   CH 10   NT  C--          5/32
BA    8   CR         2   TR  5   CH  5   NT  C-          17/96
BA    8   CR         2   TR  6   CH  6   NT  C-          17/96
BA    8   CR         2   TR  7   CH 10   NT  G#--         5/32
BA    8   CR         2   TR  7   CH 10   NT  C--          5/32
BA    8   CR     2+1/4   TR  1   CH  1   NT  D''         23/96
BA    8   CR     2+1/4   TR  2   CH  2   NT  B'          23/96
BA    8   CR     2+1/4   TR  5   CH  5   NT  C--         17/96
BA    8   CR     2+1/4   TR  6   CH  6   NT  C--         17/96
BA    8   CR     2+1/4   TR  7   CH 10   NT  G#--         5/32
BA    8   CR     2+1/4   TR  7   CH 10   NT  C--          5/32
BA    8   CR     2+1/2   TR  5   CH  5   NT  F#--        17/96
BA    8   CR     2+1/2   TR  6   CH  6   NT  F#--        17/96
BA    8   CR     2+1/2   TR  7   CH 10   NT  G#--         5/32
