format=1 tracks=9 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 160
BA    1   CR         0   TR  0   CH 16   Tempo 160
BA    1   CR         0   TR  0   CH 16   Tempo 160
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "Tales of Symphonia - Dawn of the New World"
BA   31   CR     1+1/2   TR  4   CH  4   NT  F            7/32
BA   31   CR     1+3/4   TR  4   CH  4   NT  A            7/32
BA   31   CR         2   TR  3   CH  3   NT  D-          15/32
BA   31   CR         2   TR  4   CH  4   NT  D'           7/32
BA   31   CR         2   TR  8   CH 10   NT  C--          7/32
BA   31   CR         2   TR  8   CH 10   NT  Bb--        31/32   von=80
BA   31   CR     2+1/4   TR  4   CH  4   NT  A            7/32
BA   31   CR     2+1/4   TR  8   CH 10   NT  C--          7/32   von=127
BA   31   CR     2+1/2   TR  3   CH  3   NT  D-          15/32
BA   31   CR     2+1/2   TR  4   CH  4   NT  F            7/32
BA   31   CR     2+1/2   TR  8   CH 10   NT  C--          7/32
BA   31   CR     2+3/4   TR  4   CH  4   NT  D            7/32
BA   31   CR         3   TR  3   CH  3   NT  D-          15/32
BA   31   CR         3   TR  4   CH  4   NT  A-           7/32
BA   31   CR         3   TR  8   CH 10   NT  Bb--        31/32   von=80
BA   31   CR         3   TR  8   CH 10   NT  E--         15/32   von=127
BA   31   CR     3+1/4   TR  4   CH  4   NT  F-           7/32
BA   31   CR     3+1/2   TR  3   CH  3   NT  D-          15/32
BA   31   CR     3+1/2   TR  4   CH  4   NT  D-           7/32
BA   31   CR     3+3/4   TR  4   CH  4   NT  A--          7/32

BA   32   CR         0   TR  3   CH  3   NT  D-          15/32
BA   32   CR         0   TR  4   CH  4   NT  F--          7/32
BA   32   CR         0   TR  8   CH 10   NT  C--         15/32
BA   32   CR         0   TR  8   CH 10   NT  Bb--        31/32   von=80
BA   32   CR       1/4   TR  4   CH  4   NT  A--          7/32
BA   32   CR       1/2   TR  3   CH  3   NT  D-          15/32
BA   32   CR       1/2   TR  4   CH  4   NT  D-           7/32
BA   32   CR       3/4   TR  4   CH  4   NT  F-           7/32
BA   32   CR         1   TR  3   CH  3   NT  D-          15/32
BA   32   CR         1   TR  4   CH  4   NT  A-           7/32
BA   32   CR         1   TR  8   CH 10   NT  Bb--        31/32
BA   32   CR         1   TR  8   CH 10   NT  E--         15/32   von=127
BA   32   CR     1+1/4   TR  4   CH  4   NT  D            7/32
BA   32   CR     1+1/2   TR  3   CH  3   NT  D-          15/32
BA   32   CR     1+1/2   TR  4   CH  4   NT  F            7/32
BA   32   CR     1+3/4   TR  4   CH  4   NT  A            7/32
BA   32   CR         2   TR  3   CH  3   NT  D-          15/32
BA   32   CR         2   TR  4   CH  4   NT  D'           7/32
BA   32   CR         2   TR  8   CH 10   NT  C--          7/32
BA   32   CR         2   TR  8   CH 10   NT  Bb--        31/32   von=80
BA   32   CR     2+1/4   TR  4   CH  4   NT  A            7/32
BA   32   CR     2+1/4   TR  8   CH 10   NT  C--          7/32   von=127
BA   32   CR     2+1/2   TR  3   CH  3   NT  D-          15/32
BA   32   CR     2+1/2   TR  4   CH  4   NT  F            7/32
BA   32   CR     2+1/2   TR  8   CH 10   NT  C--          7/32
BA   32   CR     2+1/2   TR  8   CH 10   NT  E--          7/32
BA   32   CR     2+3/4   TR  4   CH  4   NT  D            7/32
BA   32   CR     2+3/4   TR  8   CH 10   NT  E--          7/32
BA   32   CR         3   TR  3   CH  3   NT  D-          15/32
BA   32   CR         3   TR  4   CH  4   NT  A-           7/32
BA   32   CR         3   TR  8   CH 10   NT  Bb--        31/32   von=80
BA   32   CR         3   TR  8   CH 10   NT  E--          7/32   von=127
BA   32   CR     3+1/4   TR  4   CH  4   NT  F-           7/32
BA   32   CR     3+1/4   TR  8   CH 10   NT  C--          7/32
BA   32   CR     3+1/2   TR  3   CH  3   NT  D-          15/32
BA   32   CR     3+1/2   TR  4   CH  4   NT  D-           7/32
BA   32   CR     3+1/2   TR  8   CH 10   NT  C--          7/32
BA   32   CR     3+3/4   TR  4   CH  4   NT  A--          7/32
BA   32   CR     3+3/4   TR  8   CH 10   NT  C--          7/32

BA   33   CR         0   TR  3   CH  3   NT  D--         15/32
BA   33   CR         0   TR  4   CH  4   NT  F--          7/32
BA   33   CR         0   TR  6   CH  6   NT  E'        3+31/32   von=106
BA   33   CR         0   TR  8   CH 10   NT  C#-         31/32
BA   33   CR         0   TR  8   CH 10   NT  C--         15/32
BA   33   CR       1/4   TR  4   CH  4   NT  A--          7/32
BA   33   CR       1/2   TR  3   CH  3   NT  D--         15/32
BA   33   CR       1/2   TR  4   CH  4   NT  D-           7/32
BA   33   CR       3/4   TR  4   CH  4   NT  F-           7/32
BA   33   CR         1   TR  3   CH  3   NT  D--         15/32
BA   33   CR         1   TR  4   CH  4   NT  A-           7/32
BA   33   CR         1   TR  8   CH 10   NT  F#--        31/32
BA   33   CR         1   TR  8   CH 10   NT  Bb--        31/32   von=80
BA   33   CR         1   TR  8   CH 10   NT  E--         15/32   von=127
BA   33   CR     1+1/4   TR  4   CH  4   NT  D            7/32
BA   33   CR     1+1/2   TR  3   CH  3   NT  D--         15/32
BA   33   CR     1+1/2   TR  4   CH  4   NT  F            7/32
BA   33   CR     1+3/4   TR  4   CH  4   NT  A            7/32
BA   33   CR         2   TR  3   CH  3   NT  D--         15/32
BA   33   CR         2   TR  4   CH  4   NT  D'           7/32
BA   33   CR         2   TR  8   CH 10   NT  F#--        31/32
BA   33   CR         2   TR  8   CH 10   NT  Bb--        31/32   von=80
BA   33   CR         2   TR  8   CH 10   NT  C--          7/32   von=127
BA   33   CR     2+1/4   TR  4   CH  4   NT  A            7/32
BA   33   CR     2+1/4   TR  8   CH 10   NT  C--          7/32
BA   33   CR     2+1/2   TR  3   CH  3   NT  D--         15/32
BA   33   CR     2+1/2   TR  4   CH  4   NT  F            7/32
BA   33   CR     2+1/2   TR  8   CH 10   NT  C--          7/32
BA   33   CR     2+3/4   TR  4   CH  4   NT  D            7/32
BA   33   CR         3   TR  3   CH  3   NT  D--         15/32
BA   33   CR         3   TR  4   CH  4   NT  A-           7/32
BA   33   CR         3   TR  8   CH 10   NT  F#--        31/32
BA   33   CR         3   TR  8   CH 10   NT  Bb--        31/32   von=80
BA   33   CR         3   TR  8   CH 10   NT  E--         15/32   von=127
BA   33   CR     3+1/4   TR  4   CH  4   NT  F-           7/32
BA   33   CR     3+1/2   TR  3   CH  3   NT  D--         15/32
BA   33   CR     3+1/2   TR  4   CH  4   NT  D-           7/32
BA   33   CR     3+3/4   TR  4   CH  4   NT  A--          7/32

BA   34   CR         0   TR  3   CH  3   NT  D--         15/32
BA   34   CR         0   TR  4   CH  4   NT  F--          7/32
BA   34   CR         0   TR  6   CH  6   NT  D'        3+31/32
BA   34   CR         0   TR  8   CH 10   NT  F#--        31/32
BA   34   CR         0   TR  8   CH 10   NT  Bb--        31/32   von=80
BA   34   CR         0   TR  8   CH 10   NT  C--         15/32   von=127
BA   34   CR       1/4   TR  4   CH  4   NT  A--          7/32
BA   34   CR       1/2   TR  3   CH  3   NT  D--         15/32
BA   34   CR       1/2   TR  4   CH  4   NT  D-           7/32
BA   34   CR       3/4   TR  4   CH  4   NT  F-           7/32
BA   34   CR         1   TR  3   CH  3   NT  D--         15/32
BA   34   CR         1   TR  4   CH  4   NT  A-           7/32
BA   34   CR         1   TR  8   CH 10   NT  F#--        31/32
BA   34   CR         1   TR  8   CH 10   NT  Bb--        31/32   von=80
BA   34   CR         1   TR  8   CH 10   NT  E--         15/32   von=127
BA   34   CR     1+1/4   TR  4   CH  4   NT  D            7/32
BA   34   CR     1+1/2   TR  3   CH  3   NT  D--         15/32
BA   34   CR     1+1/2   TR  4   CH  4   NT  F            7/32
BA   34   CR     1+3/4   TR  4   CH  4   NT  A            7/32
BA   34   CR         2   TR  3   CH  3   NT  D--         15/32
BA   34   CR         2   TR  4   CH  4   NT  D'           7/32
BA   34   CR         2   TR  8   CH 10   NT  F#--        31/32
BA   34   CR         2   TR  8   CH 10   NT  Bb--        31/32   von=80
BA   34   CR         2   TR  8   CH 10   NT  C--          7/32   von=127
BA   34   CR     2+1/4   TR  4   CH  4   NT  A            7/32
BA   34   CR     2+1/4   TR  8   CH 10   NT  C--          7/32
BA   34   CR     2+1/2   TR  3   CH  3   NT  D--         15/32
BA   34   CR     2+1/2   TR  4   CH  4   NT  F            7/32
BA   34   CR     2+1/2   TR  8   CH 10   NT  C--          7/32
BA   34   CR     2+3/4   TR  4   CH  4   NT  D            7/32
BA   34   CR         3   TR  3   CH  3   NT  D--         15/32
BA   34   CR         3   TR  4   CH  4   NT  A-           7/32
BA   34   CR         3   TR  8   CH 10   NT  F#--        31/32
BA   34   CR         3   TR  8   CH 10   NT  Bb--        31/32   von=80
BA   34   CR         3   TR  8   CH 10   NT  E--         15/32   von=127
BA   34   CR     3+1/4   TR  4   CH  4   NT  F-           7/32
BA   34   CR     3+1/2   TR  3   CH  3   NT  D--         15/32
BA   34   CR     3+1/2   TR  4   CH  4   NT  D-           7/32
BA   34   CR     3+3/4   TR  4   CH  4   NT  A--          7/32

BA   35   CR         0   TR  3   CH  3   NT  Bb--        15/32
BA   35   CR         0   TR  4   CH  4   NT  F--          7/32
BA   35   CR         0   TR  6   CH  6   NT  E'        3+31/32
BA   35   CR         0   TR  8   CH 10   NT  F#--        31/32
BA   35   CR         0   TR  8   CH 10   NT  Bb--        31/32   von=80
BA   35   CR         0   TR  8   CH 10   NT  C--         15/32   von=127
BA   35   CR       1/4   TR  4   CH  4   NT  A--          7/32
BA   35   CR       1/2   TR  3   CH  3   NT  Bb--        15/32
BA   35   CR       1/2   TR  4   CH  4   NT  D-           7/32
BA   35   CR       3/4   TR  4   CH  4   NT  F-           7/32
BA   35   CR         1   TR  3   CH  3   NT  Bb--        15/32
BA   35   CR         1   TR  4   CH  4   NT  A-           7/32
BA   35   CR         1   TR  8   CH 10   NT  F#--        31/32
BA   35   CR         1   TR  8   CH 10   NT  Bb--        31/32   von=80
BA   35   CR         1   TR  8   CH 10   NT  E--         15/32   von=127
BA   35   CR     1+1/4   TR  4   CH  4   NT  D            7/32
BA   35   CR     1+1/2   TR  3   CH  3   NT  Bb--        15/32
BA   35   CR     1+1/2   TR  4   CH  4   NT  F            7/32
BA   35   CR     1+3/4   TR  4   CH  4   NT  A            7/32
BA   35   CR         2   TR  3   CH  3   NT  Bb--        15/32
BA   35   CR         2   TR  4   CH  4   NT  D'           7/32
BA   35   CR         2   TR  8   CH 10   NT  F#--        31/32
BA   35   CR         2   TR  8   CH 10   NT  Bb--        31/32   von=80
BA   35   CR         2   TR  8   CH 10   NT  C--          7/32   von=127
BA   35   CR     2+1/4   TR  4   CH  4   NT  A            7/32
BA   35   CR     2+1/4   TR  8   CH 10   NT  C--          7/32
BA   35   CR     2+1/2   TR  3   CH  3   NT  Bb--        15/32
BA   35   CR     2+1/2   TR  4   CH  4   NT  F            7/32
BA   35   CR     2+1/2   TR  8   CH 10   NT  C--          7/32
BA   35   CR     2+3/4   TR  4   CH  4   NT  D            7/32
BA   35   CR         3   TR  3   CH  3   NT  Bb--        15/32
BA   35   CR         3   TR  4   CH  4   NT  A-           7/32
BA   35   CR         3   TR  8   CH 10   NT  F#--        31/32
BA   35   CR         3   TR  8   CH 10   NT  Bb--        31/32   von=80
BA   35   CR         3   TR  8   CH 10   NT  E--         15/32   von=127
BA   35   CR     3+1/4   TR  4   CH  4   NT  F-           7/32
BA   35   CR     3+1/2   TR  3   CH  3   NT  Bb--        15/32
BA   35   CR     3+1/2   TR  4   CH  4   NT  D-           7/32
BA   35   CR     3+3/4   TR  4   CH  4   NT  A--          7/32

BA   36   CR         0   TR  3   CH  3   NT  Bb--        15/32
BA   36   CR         0   TR  4   CH  4   NT  F--          7/32
BA   36   CR         0   TR  6   CH  6   NT  F'        1+31/32
BA   36   CR         0   TR  8   CH 10   NT  F#--        31/32
BA   36   CR         0   TR  8   CH 10   NT  Bb--        31/32   von=80
BA   36   CR         0   TR  8   CH 10   NT  C--         15/32   von=127
BA   36   CR       1/4   TR  4   CH  4   NT  A--          7/32
BA   36   CR       1/2   TR  3   CH  3   NT  Bb--        15/32
BA   36   CR       1/2   TR  4   CH  4   NT  D-           7/32
BA   36   CR       3/4   TR  4   CH  4   NT  F-           7/32
BA   36   CR         1   TR  3   CH  3   NT  Bb--        15/32
BA   36   CR         1   TR  4   CH  4   NT  A-           7/32
BA   36   CR         1   TR  8   CH 10   NT  F#--        31/32
BA   36   CR         1   TR  8   CH 10   NT  Bb--        31/32   von=80
BA   36   CR         1   TR  8   CH 10   NT  E--         15/32   von=127
BA   36   CR     1+1/4   TR  4   CH  4   NT  D            7/32
BA   36   CR     1+1/2   TR  3   CH  3   NT  Bb--        15/32
BA   36   CR     1+1/2   TR  4   CH  4   NT  F            7/32
BA   36   CR     1+3/4   TR  4   CH  4   NT  A            7/32
BA   36   CR         2   TR  3   CH  3   NT  Bb--        15/32
BA   36   CR         2   TR  4   CH  4   NT  D'           7/32
BA   36   CR         2   TR  6   CH  6   NT  D'        1+31/32
BA   36   CR         2   TR  8   CH 10   NT  F#--        31/32
BA   36   CR         2   TR  8   CH 10   NT  Bb--        31/32   von=80
BA   36   CR         2   TR  8   CH 10   NT  C--          7/32   von=127
BA   36   CR     2+1/4   TR  4   CH  4   NT  A            7/32
BA   36   CR     2+1/4   TR  8   CH 10   NT  C--          7/32
BA   36   CR     2+1/2   TR  3   CH  3   NT  Bb--        15/32
BA   36   CR     2+1/2   TR  4   CH  4   NT  F            7/32
BA   36   CR     2+1/2   TR  8   CH 10   NT  C--          7/32
BA   36   CR     2+3/4   TR  4   CH  4   NT  D            7/32
BA   36   CR         3   TR  3   CH  3   NT  Bb--        15/32
BA   36   CR         3   TR  4   CH  4   NT  A-           7/32
BA   36   CR         3   TR  8   CH 10   NT  F#--        31/32
BA   36   CR         3   TR  8   CH 10   NT  Bb--        31/32   von=80
BA   36   CR         3   TR  8   CH 10   NT  E--         15/32   von=127
BA   36   CR     3+1/4   TR  4   CH  4   NT  F-           7/32
BA   36   CR     3+1/2   TR  3   CH  3   NT  Bb--        15/32
BA   36   CR     3+1/2   TR  4   CH  4   NT  D-           7/32
BA   36   CR     3+3/4   TR  4   CH  4   NT  A--          7/32

BA   37   CR         0   TR  3   CH  3   NT  C-          15/32
BA   37   CR         0   TR  4   CH  4   NT  F--          7/32
BA   37   CR         0   TR  6   CH  6   NT  E'        3+31/32
BA   37   CR         0   TR  8   CH 10   NT  F#--        31/32
BA   37   CR         0   TR  8   CH 10   NT  Bb--        31/32   von=80
BA   37   CR         0   TR  8   CH 10   NT  C--         15/32   von=127
BA   37   CR       1/4   TR  4   CH  4   NT  A--          7/32
BA   37   CR       1/2   TR  3   CH  3   NT  C-          15/32
BA   37   CR       1/2   TR  4   CH  4   NT  D-           7/32
BA   37   CR       3/4   TR  4   CH  4   NT  F-           7/32
BA   37   CR         1   TR  3   CH  3   NT  C-          15/32
BA   37   CR         1   TR  4   CH  4   NT  A-           7/32
BA   37   CR         1   TR  8   CH 10   NT  F#--        31/32
BA   37   CR         1   TR  8   CH 10   NT  Bb--        31/32   von=80
BA   37   CR         1   TR  8   CH 10   NT  E--         15/32   von=127
BA   37   CR     1+1/4   TR  4   CH  4   NT  D            7/32
BA   37   CR     1+1/2   TR  3   CH  3   NT  C-          15/32
BA   37   CR     1+1/2   TR  4   CH  4   NT  F            7/32
BA   37   CR     1+3/4   TR  4   CH  4   NT  A            7/32
BA   37   CR         2   TR  3   CH  3   NT  C-          15/32
BA   37   CR         2   TR  4   CH  4   NT  D'           7/32
BA   37   CR         2   TR  8   CH 10   NT  F#--        31/32
BA   37   CR         2   TR  8   CH 10   NT  Bb--        31/32   von=80
BA   37   CR         2   TR  8   CH 10   NT  C--          7/32   von=127
BA   37   CR     2+1/4   TR  4   CH  4   NT  A            7/32
BA   37   CR     2+1/4   TR  8   CH 10   NT  C--          7/32
BA   37   CR     2+1/2   TR  3   CH  3   NT  C-          15/32
BA   37   CR     2+1/2   TR  4   CH  4   NT  F            7/32
BA   37   CR     2+1/2   TR  8   CH 10   NT  C--          7/32
BA   37   CR     2+3/4   TR  4   CH  4   NT  D            7/32
BA   37   CR         3   TR  3   CH  3   NT  C-          15/32
BA   37   CR         3   TR  4   CH  4   NT  A-           7/32
BA   37   CR         3   TR  8   CH 10   NT  F#--        31/32
BA   37   CR         3   TR  8   CH 10   NT  Bb--        31/32   von=80
BA   37   CR         3   TR  8   CH 10   NT  E--         15/32   von=127
BA   37   CR     3+1/4   TR  4   CH  4   NT  F-           7/32
BA   37   CR     3+1/2   TR  3   CH  3   NT  C-          15/32
BA   37   CR     3+1/2   TR  4   CH  4   NT  D-           7/32
BA   37   CR     3+3/4   TR  4   CH  4   NT  A--          7/32

BA   38   CR         0   TR  3   CH  3   NT  C-          15/32
BA   38   CR         0   TR  4   CH  4   NT  F--          7/32
BA   38   CR         0   TR  6   CH  6   NT  D'        3+31/32
BA   38   CR         0   TR  8   CH 10   NT  F#--        31/32
BA   38   CR         0   TR  8   CH 10   NT  C--         15/32
BA   38   CR         0   TR  8   CH 10   NT  Bb--        31/32   von=80
BA   38   CR       1/4   TR  4   CH  4   NT  A--          7/32
BA   38   CR       1/2   TR  3   CH  3   NT  C-          15/32
BA   38   CR       1/2   TR  4   CH  4   NT  D-           7/32
BA   38   CR       3/4   TR  4   CH  4   NT  F-           7/32
BA   38   CR         1   TR  3   CH  3   NT  C-          15/32
BA   38   CR         1   TR  4   CH  4   NT  A-           7/32
BA   38   CR         1   TR  8   CH 10   NT  F#--        31/32   von=127
BA   38   CR         1   TR  8   CH 10   NT  Bb--        31/32   von=80
BA   38   CR         1   TR  8   CH 10   NT  E--         15/32   von=127
BA   38   CR     1+1/4   TR  4   CH  4   NT  D            7/32
BA   38   CR     1+1/2   TR  3   CH  3   NT  C-          15/32
BA   38   CR     1+1/2   TR  4   CH  4   NT  F            7/32
BA   38   CR     1+3/4   TR  4   CH  4   NT  A            7/32
